-5.149864405393600464e-02,-5.151401832699775696e-02,2.166327536106109619e-01,1.553505361080169678e-01,1.084452345967292786e-01,1.261067539453506470e-01,-2.593705654144287109e-01,3.595486283302307129e-02
1.075503751635551453e-01,9.492430090904235840e-02,-2.308837324380874634e-01,-3.081111907958984375e-01,-2.889180369675159454e-02,3.525685071945190430e-01,1.231192518025636673e-02,-4.443201795220375061e-02
-3.721590936183929443e-01,2.117859125137329102e-01,-2.410176396369934082e-01,-1.158239436335861683e-03,1.107246205210685730e-01,-3.465855121612548828e-01,6.202311441302299500e-02,3.139638602733612061e-01
-1.362255662679672241e-01,-1.336869299411773682e-01,-3.483797013759613037e-01,-9.786107391119003296e-02,3.646275103092193604e-01,-1.328613758087158203e-01,2.044010162353515625e-01,2.073682285845279694e-02
-1.700023263692855835e-01,2.035727351903915405e-02,-2.817869186401367188e-02,-1.936601698398590088e-01,-1.439565122127532959e-01,-8.337445557117462158e-02,2.854454517364501953e-01,2.231813073158264160e-01
-5.120538473129272461e-01,-4.117902219295501709e-01,-6.348395347595214844e-01,-1.123584955930709839e-01,3.980498760938644409e-02,-4.552253782749176025e-01,-2.557556033134460449e-01,-4.864814877510070801e-01
2.213216572999954224e-01,-3.161146864295005798e-02,-2.967914938926696777e-01,-6.681337952613830566e-02,2.423585355281829834e-01,4.628172516822814941e-02,1.272450834512710571e-01,-2.481162399053573608e-01
2.022348195314407349e-01,1.932530105113983154e-02,2.908968329429626465e-01,3.157062232494354248e-01,1.894808262586593628e-01,1.221106946468353271e-01,-1.814559698104858398e-01,-2.849666178226470947e-01
9.237875789403915405e-02,-2.100374102592468262e-01,-4.326900243759155273e-01,-6.001454591751098633e-01,-4.075360894203186035e-01,-2.936290800571441650e-01,-1.739257574081420898e-01,-2.490691840648651123e-01
-1.956722289323806763e-01,-9.416832774877548218e-02,1.808732599020004272e-01,1.409059315919876099e-01,-1.235322803258895874e-01,-4.337789490818977356e-02,-1.875512599945068359e-01,2.748934328556060791e-01
-4.268319308757781982e-01,-1.414398252964019775e-01,-2.727163024246692657e-02,-5.397737398743629456e-02,2.965961582958698273e-02,-3.349523544311523438e-01,3.115884959697723389e-01,3.470255732536315918e-01
4.701939821243286133e-01,-1.678463071584701538e-01,-8.692193031311035156e-02,8.692876249551773071e-02,-9.181572496891021729e-02,3.371758162975311279e-01,-5.316260084509849548e-02,-1.123004928231239319e-01
9.660601615905761719e-02,-4.167447984218597412e-01,2.739935554563999176e-02,3.580178320407867432e-01,-4.293773472309112549e-01,-5.078598856925964355e-02,2.754985690116882324e-01,6.058216094970703125e-02
1.676255837082862854e-02,1.399980485439300537e-01,-1.596278995275497437e-01,-3.351942300796508789e-01,1.353546231985092163e-01,-2.567675411701202393e-01,1.168018132448196411e-01,4.417195022106170654e-01
-2.560079395771026611e-01,1.609852164983749390e-01,-5.477469414472579956e-02,-5.184351466596126556e-03,2.311908751726150513e-01,-3.414430841803550720e-02,-2.119168937206268311e-01,3.010734915733337402e-01
1.831260919570922852e-01,1.208604574203491211e-01,1.137233152985572815e-02,-2.062699943780899048e-01,-9.738922864198684692e-02,3.030273616313934326e-01,-1.057997867465019226e-01,-8.512453734874725342e-02
2.951912283897399902e-01,2.237765640020370483e-01,3.246682509779930115e-02,1.554107945412397385e-02,-1.606735587120056152e-02,-3.231580927968025208e-02,2.800289094448089600e-01,-2.610754668712615967e-01
6.557820737361907959e-02,7.387579977512359619e-02,-1.368044465780258179e-01,-2.136406116187572479e-02,3.170318603515625000e-01,2.659712433815002441e-01,2.335700094699859619e-01,-4.100106358528137207e-01
-5.296171307563781738e-01,-1.945074647665023804e-01,-2.269620448350906372e-01,5.586009006947278976e-03,-2.424187958240509033e-02,-4.640957713127136230e-01,-5.370517969131469727e-01,-5.331224203109741211e-01
4.567387998104095459e-01,-2.959741353988647461e-01,-1.242631897330284119e-01,9.769039601087570190e-02,1.999528259038925171e-01,1.562330722808837891e-01,8.688268251717090607e-03,2.852397263050079346e-01
-2.762615084648132324e-01,1.606410592794418335e-01,-2.960747182369232178e-01,-2.470665872097015381e-01,2.231543213129043579e-01,-1.317679882049560547e-01,1.109441518783569336e-01,3.177690207958221436e-01
