0.0000000000	0.0000000000	1.7292516909	0.8357850728	0.6115703728	1.5787483833	0.9172138399	0.8229382420	
0.0000000000	0.0000000000	0.0000000000	0.5453812393	0.7657070326	-1.0815772978	-0.2961655856	-0.5637828861	
0.0000000000	1.1041232337	-0.6008367670	-1.0912166759	0.5910931672	0.5190431044	-0.5033540965	0.0838221966	
0.0000000000	0.0000000000	-0.9290165248	0.0888633802	-0.4211612633	-0.9743472321	-0.3768600219	0.5764027342	
0.0000000000	0.0000000000	0.0000000000	0.1429600683	0.8860626844	-0.0729263392	0.9573328576	0.9289105680	
0.0000000000	2.1345752728	0.5217794803	1.3227764444	-0.4272886996	0.5128971665	1.4806056417	1.0601091878	
0.0000000000	0.0000000000	0.9757030748	0.4981339762	0.8593760994	0.3767755795	0.7514968444	-0.2341366302	
0.0000000000	0.0000000000	0.0000000000	-0.5897513600	0.5778049409	0.9407636653	0.5061303928	0.1970370408	
0.0000000000	1.1131623410	-0.5550015337	0.0145186139	0.5596130778	-0.0137478230	1.1275388015	1.0861810665	
0.0000000000	0.0000000000	0.9753543051	1.7006066488	0.9666576961	0.6267057423	1.6839558076	0.6135640953	
0.0000000000	0.0000000000	0.0000000000	-0.6395299542	0.0021783938	-0.9148215912	-0.6332682406	-0.9247966196	
0.0000000000	1.5639740425	0.7819870213	-0.0000000000	0.7819870213	1.5639740425	0.7819870213	0.7819870213	
0.0000000000	0.0000000000	0.8012583966	0.7807739545	-0.0072285371	0.7807739545	0.0109292748	1.5696746522	
0.0000000000	0.0000000000	0.0000000000	-0.8009965079	-0.7880752714	-0.8009965079	0.7888791296	-0.8102387673	
0.0000000000	1.1180643348	1.4772393235	-0.5572449299	0.5485275102	-0.0024185524	0.9171499710	0.5612994320	
0.0000000000	0.0000000000	1.0588017681	0.7804712796	0.7811305083	1.5632967683	1.8372343261	0.7902847009	
0.0000000000	0.0000000000	0.0000000000	-0.5593903983	0.5642802676	0.0000000000	0.5593903983	-0.5642802676	
0.0000000000	1.1137296029	0.5460721345	0.5642508644	1.1060343336	2.0661222400	0.5640964430	-0.0084973205	
0.0000000000	0.0000000000	1.8522239828	0.8403499886	1.0178377918	0.5007263253	0.1698872011	1.0052752625	
0.0000000000	0.0000000000	0.0000000000	-0.4735416372	0.4847253639	0.2799796098	0.9520872136	0.4770683650	
0.0000000000	1.1163807117	1.1234111523	0.5581903559	0.5581903559	0.5581903559	0.5581903559	-0.0070304405	
0.0000000000	0.0000000000	1.1114005918	0.5716598817	2.0682859738	0.5650281122	-0.5458467680	1.1114005918	
0.0000000000	0.0000000000	0.0000000000	-0.7883796456	0.0079731760	0.7866548265	-0.8002044238	0.0000000000	
0.0000000000	1.1295035825	-0.0633601715	-0.5463818079	1.4520725029	0.5673247512	0.5526028571	0.5663118815	
0.0000000000	0.0000000000	1.4726185377	0.7120251294	1.0812807731	0.7648402055	0.7657975725	-0.2955772127	
0.0000000000	0.0000000000	0.0000000000	-0.6569763565	0.0147283610	-0.5756620886	0.5774464278	0.9189454241	
0.0000000000	1.1214105614	-0.3864899236	0.4534468998	0.5558397120	0.5768315943	-0.3861731697	0.5290013170	
0.0000000000	0.0000000000	1.0389365449	1.7479896598	0.7488252217	0.8293217196	1.0414919290	1.6668680860	
0.0000000000	0.0000000000	0.0000000000	-0.1254486033	-0.6002062387	0.5136739617	-1.1026535285	-1.2339080586	
0.0000000000	1.1085967041	0.6088683318	0.0048215475	-0.5066569377	0.1470667816	0.5561853236	-0.0026348703	
0.0000000000	0.0000000000	0.9813387668	1.7475569969	0.9826261322	0.6020926306	-0.4320309316	0.6780084116	
0.0000000000	0.0000000000	0.0000000000	-0.5403664427	0.0929256738	0.9267775328	0.8676375801	-0.8755942699	
0.0000000000	1.1075666454	-0.4981331932	0.6102603433	0.5227727988	0.0312517665	-0.9336879940	0.1044818095	
0.0000000000	0.0000000000	0.9884870260	0.9866890188	0.4106210880	0.6070608154	0.1477538730	1.4411938360	
0.0000000000	0.0000000000	0.0000000000	0.0674533409	-0.8804851006	0.9292134624	0.5943329751	-0.8187750375	
0.0000000000	1.1115697008	0.5593879739	-0.0549797581	0.5964338171	-0.3981864846	-0.3345409608	0.5379853563	
0.0000000000	0.0000000000	0.9633101948	0.6662202961	1.5774194745	0.8721219407	1.5798049792	0.3308963736	
0.0000000000	0.0000000000	0.0000000000	0.8857127342	0.9396533039	-0.5729886167	0.2941564877	-0.9195640695	
0.0000000000	2.1476977103	-0.2015355410	1.6561226223	0.5818171786	0.2911224177	0.8739793538	1.0740937125	
0.0000000000	0.0000000000	1.0988861794	0.8883402907	0.6754156811	0.6223706120	1.3000091192	0.2024864748	
0.0000000000	0.0000000000	0.0000000000	-0.4644513503	-0.6709697733	0.8822632596	0.2144445313	0.2114205236	
0.0000000000	1.8185850200	2.4186809199	0.9111861766	0.9085024603	1.4935425685	0.9121250172	1.5135502056	
0.0000000000	0.0000000000	0.9324587825	0.5776827242	-0.0721769723	0.8741397778	-0.5358588238	1.5067970868	
0.0000000000	0.0000000000	0.0000000000	-0.2790287435	0.6445956638	0.6286813145	-0.3755941487	-0.2957410571	
0.0000000000	1.1126851547	0.0010400396	1.4967591954	-0.3840740407	0.5563425774	1.1116451151	0.5563425774	
0.0000000000	0.0000000000	1.9035275490	0.9545210992	0.9545210992	0.9522491591	1.9035275490	0.5223368198	
0.0000000000	0.0000000000	0.0000000000	-0.4225901221	-0.4225901221	0.2023906253	0.0000000000	-0.8282604750	
0.0000000000	1.1212650120	-0.5578017894	0.5547743975	0.5651123506	0.5575000251	-0.0016931832	-0.0047873356	
0.0000000000	0.0000000000	0.9562313029	0.3256822005	0.9665800744	-0.7510544261	1.9284587500	1.2808803225	
0.0000000000	0.0000000000	0.0000000000	0.9111831402	-0.0068687268	0.6116963917	-0.0055710351	0.9082925399	
0.0000000000	1.1171082607	0.4112829294	-0.3998940057	0.4112829294	-0.3998940057	-0.1597204947	0.5684276026	
0.0000000000	0.0000000000	1.8094609577	0.4665125561	0.8583183635	1.0407487232	1.5598507462	0.8279067591	
0.0000000000	0.0000000000	0.0000000000	0.9308470668	1.5929339423	-0.0308597131	0.9313885818	0.4943440288	
0.0000000000	1.1095855706	-0.3750710586	1.5632638856	-0.4162572746	0.5685810209	0.5517106947	-0.4383824318	
0.0000000000	0.0000000000	1.0598609238	0.4790606635	0.4435243700	0.8066633167	0.7984247104	0.4341813424	
0.0000000000	0.0000000000	0.0000000000	-0.9001743962	0.9325707534	0.5479481165	-0.5653104668	-0.9269018331	
0.0000000000	1.1182724900	1.4886248241	-0.4121304918	0.5704942791	1.3305249332	-0.3615617825	0.5518668621	
0.0000000000	0.0000000000	1.0564956988	0.4133549400	0.7758453915	1.4416933360	1.0634142537	0.8027409334	
0.0000000000	0.0000000000	0.0000000000	-0.9532884673	-0.5779889580	-1.0372434859	-0.0401493853	0.5457685711	
0.0000000000	2.2181792425	0.6680036763	0.6012403912	1.1128436164	1.5773980747	0.4958315980	0.7646515647	
0.0000000000	0.0000000000	0.8958453772	0.2309197137	-0.1227727032	0.6751158626	-0.8274755504	1.3284219456	
0.0000000000	0.0000000000	0.0000000000	-0.9112681764	0.0259813000	-0.6140634971	-0.5761227882	-1.0244889467	
0.0000000000	1.8254373111	0.3204296944	-0.0906354961	1.9125112437	0.9072975742	0.9119978007	0.9215204496	
0.0000000000	0.0000000000	1.0775639390	0.6081954739	0.4263595556	0.3183642402	-0.6461090462	0.3216919407	
0.0000000000	0.0000000000	0.0000000000	-0.9320311457	1.0280283589	0.5637962570	0.0005976588	-0.5611473702	
0.0000000000	1.1306022564	0.5669193891	-0.3589128685	0.5325137502	0.5640931433	-0.0909332044	0.5707288006	
0.0000000000	0.0000000000	0.9580484861	0.8447764297	1.4042646396	-0.7827175529	1.8368861866	0.2942754918	
0.0000000000	0.0000000000	0.0000000000	0.6330376506	1.0229909515	-0.5582599831	0.1966430799	0.9154475816	
0.0000000000	1.1213733638	-1.0345858690	0.5658752021	0.5582495101	0.5530469413	-0.1745627921	1.3011090007	
0.0000000000	0.0000000000	0.4111310862	1.8568995172	0.5762917501	0.7688782750	1.1310779949	1.1168103706	
0.0000000000	0.0000000000	0.0000000000	0.2592431497	-0.7916438350	0.6031221887	-0.1668151309	-0.1582799404	
0.0000000000	1.1090266339	-1.0645038717	-0.2553290051	0.7972692926	0.5174937182	0.5301208048	0.5094192679	
0.0000000000	0.0000000000	0.3241174090	1.0571869461	1.0576946816	0.3488885879	0.5086728415	1.6259444399	
0.0000000000	0.0000000000	0.0000000000	-0.2241355713	0.1079670494	0.9080228454	-0.8265495760	-0.8104514614	
0.0000000000	1.1178810233	-1.1156609141	-0.5482282098	0.5681164179	0.5416421388	0.0094262307	0.0271923622	
0.0000000000	0.0000000000	0.0087134763	0.9503712627	0.9439287583	0.5173520632	1.8869000071	1.4769039068	
0.0000000000	0.0000000000	0.0000000000	-0.1841146169	-0.2217984314	0.8152323168	-0.4360159574	0.6065252057	
0.0000000000	1.1172944972	-1.1151160632	0.0238395608	0.5413678613	0.5652064119	-0.5524086269	0.0025580788	
0.0000000000	0.0000000000	0.0006961896	1.2105098738	0.2355868619	0.9658085555	0.9562222923	1.9260172104	
0.0000000000	0.0000000000	0.0000000000	1.0390994872	0.9364386731	0.0854520532	0.1244548217	0.1772896999	
0.0000000000	1.1197881824	-1.0898830810	-0.3623581540	0.5473303819	0.5550525559	0.5690341514	0.7241709753	
0.0000000000	0.0000000000	0.2206097833	1.0547577638	-0.1286238162	0.6970196751	0.8671494255	0.8089192286	
0.0000000000	0.0000000000	0.0000000000	0.1392107989	-0.9558208078	0.6725076354	-0.4349289489	-1.5353871376	
0.0000000000	1.1209355591	-1.0852061077	-0.3524312280	0.5594078606	0.5643867784	-1.4437276021	0.5378870588	
0.0000000000	0.0000000000	0.2525648135	0.9838513660	0.9399703624	0.5027341077	1.1959168772	1.6095332958	
0.0000000000	0.0000000000	0.0000000000	-0.4165167582	0.2228987367	-0.8254452423	-0.4887057900	-0.6714676553	
0.0000000000	1.8509824763	0.8258411249	-0.0434108578	1.8057321128	0.9299425577	0.3399208248	0.9220986149	
0.0000000000	0.0000000000	1.6565393337	1.0519755334	1.1174685809	0.5754904523	0.2103583577	-0.5082038665	
0.0000000000	0.0000000000	0.0000000000	0.4032434683	-0.2095991402	0.1832036826	1.0481308002	0.4032434683	
0.0000000000	1.1377664276	0.1029185020	1.6749626998	-0.5300027690	1.0648635126	1.0633781825	0.5697532742	
0.0000000000	0.0000000000	1.9464238730	0.9989149364	1.0067777286	1.7629791523	1.7628861178	0.9437941333	
0.0000000000	0.0000000000	0.0000000000	-0.0019435673	0.0002146273	0.5600096305	-0.5624968517	-0.0004903769	
0.0000000000	1.1329502362	1.4989130777	0.5621635682	1.2253620231	0.0968587810	1.5367195261	-0.5392053704	
0.0000000000	0.0000000000	1.0666071512	0.7883130506	1.5459272896	1.6025961040	0.4626747642	0.8139967512	
0.0000000000	0.0000000000	0.0000000000	0.5261805549	0.9838851835	1.1086498592	0.9458820587	0.5903453532	
0.0000000000	1.1332421875	1.0332673697	-0.4162704067	-0.0894013960	0.5709468532	-0.3502526223	1.6703276712	
0.0000000000	0.0000000000	1.9457602529	0.9348844838	1.8298449591	0.9465469437	0.8601582079	1.0030493154	
0.0000000000	0.0000000000	0.0000000000	-0.4774473170	0.1259984698	0.0290524400	0.6413558020	-0.0372525178	
0.0000000000	1.1332729099	1.6661131497	0.5710379915	-0.3464496622	-0.4181688186	-0.0877737354	1.0349903344	
0.0000000000	0.0000000000	1.0058269108	0.9407791310	0.7978996599	0.9738365811	1.8107615715	1.9376645804	
0.0000000000	0.0000000000	0.0000000000	-0.1123063035	-0.7183212572	0.3879691022	-0.2923372141	-0.1978667262	
